# kdesrc-build running: 'make' 'install/fast'
# from directory: /home/szybet/kdesrc/build/frameworks/kio
Install the project...
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/opensuse.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/pgpkeys.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/php.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/protondb.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/python.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/qt5.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/qt6.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/qwant.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/qwant_images.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/qwant_news.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/qwant_shopping.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/qwant_social.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/qwant_videos.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/rae.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/rag.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/reddit.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/rfc.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/rpmfind.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/ruby_application_archive.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/rust.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/soundcloud.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/sourceforge.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/technorati.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/technoratitags.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/thesaurus.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/tvtome.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/ubuntu.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/urbandictionary.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/uspto.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/vimeo.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/voila.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/webster.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/wikia.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/wikipedia.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/wiktionary.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/wine.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/wolfram_alpha.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/wordref.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/yahoo.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/yahoo_image.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/yahoo_local.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/yahoo_shopping.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/yahoo_video.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/yandex.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/youtube.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/urifilters/kuriikwsfilter.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/urifilters/kuriikwsfilter.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/urifilters/kurisearchfilter.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/urifilters/kurisearchfilter.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservicetypes5/searchprovider.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/urifilters/kshorturifilter.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/urifilters/kshorturifilter.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/etc/xdg/kshorturifilterrc
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/urifilters/fixhosturifilter.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/urifilters/fixhosturifilter.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kcm_webshortcuts.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kcm_webshortcuts.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/plasma/kcms/systemsettings_qwidgets/kcm_webshortcuts.so
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/webshortcuts.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/plasma/kcms/systemsettings_qwidgets/kcm_cookies.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/plasma/kcms/systemsettings_qwidgets/kcm_cookies.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/cookies.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/plasma/kcms/systemsettings/kcm_smb.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/plasma/kcms/systemsettings/kcm_smb.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/smb.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kcm_proxy.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kcm_proxy.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/plasma/kcms/systemsettings_qwidgets/kcm_proxy.so
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/proxy.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/plasma/kcms/systemsettings_qwidgets/kcm_netpref.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/plasma/kcms/systemsettings_qwidgets/kcm_netpref.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/netpref.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kded/proxyscout.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kded/proxyscout.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libexec/kf5/kpac_dhcp_helper
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/libexec/kf5/kpac_dhcp_helper" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/knotifications5/proxyscout.notifyrc
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/qlogging-categories5/kio.categories
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/qlogging-categories5/kio.renamecategories
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kconf_update/filepicker.upd
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kdevappwizard/templates/kioworker.tar.bz2
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/cmake/KF5KIO/KF5KIOConfig.cmake
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/cmake/KF5KIO/KF5KIOConfigVersion.cmake
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/cmake/KF5KIO/KF5KIOTargets.cmake
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/cmake/KF5KIO/KF5KIOTargets-debug.cmake
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIO/kio_version.h
